station_id,timestamp,avg_pm2.5,avg_pm10,avg_temperature,avg_pressure,avg_humidity
1,"2025-02-27 00:00:00",6.7,7.7,0.8,86447,33
2,"2025-02-27 00:00:00",14.9,12.8,3.2,90611,32
3,"2025-02-27 00:00:00",9.5,12.4,0.4,88868,38
4,"2025-02-27 00:00:00",12.8,14.3,5.5,89314,27
5,"2025-02-27 00:00:00",12.9,14.6,3.8,91474,32
6,"2025-02-27 00:00:00",13.6,15.1,-1.1,84546,42
7,"2025-02-27 00:00:00",11.1,12.2,1.7,88484,30
9,"2025-02-27 00:00:00",10.7,13.4,-1.2,88247,40
10,"2025-02-27 00:00:00",12.5,12.8,4.3,89481,41
11,"2025-02-27 00:00:00",15.3,15.4,,,
12,"2025-02-27 00:00:00",12.8,14.6,3.5,89937,35
13,"2025-02-27 00:00:00",11.7,10.8,4.1,84818,41
14,"2025-02-27 00:00:00",13.2,12.0,1.2,89127,40
15,"2025-02-27 00:00:00",14.7,13.5,-3.7,86166,54
16,"2025-02-27 00:00:00",22.8,24.6,-1.6,86626,46
17,"2025-02-27 00:00:00",15.8,21.2,4.6,90286,31
19,"2025-02-27 00:00:00",11.0,10.6,1.2,88131,33
20,"2025-02-27 00:00:00",15.4,14.6,-4.1,84514,48
21,"2025-02-27 00:00:00",14.1,15.9,2.9,90276,35
25,"2025-02-27 00:00:00",26.3,40.9,4.4,89897,31
26,"2025-02-27 00:00:00",22.2,32.2,2.9,88240,31
27,"2025-02-27 00:00:00",31.3,53.2,2.0,89960,37
28,"2025-02-27 00:00:00",18.8,27.1,-2.6,,50
29,"2025-02-27 00:00:00",18.1,25.5,-1.8,,49
30,"2025-02-27 00:00:00",24.2,36.9,-0.4,,49
31,"2025-02-27 00:00:00",21.7,30.8,-2.3,,51
32,"2025-02-27 00:00:00",36.0,58.7,0.4,,52
33,"2025-02-27 00:00:00",20.3,28.9,-0.1,,47
34,"2025-02-27 00:00:00",20.3,28.2,0.2,,46
35,"2025-02-27 00:00:00",25.5,38.5,0.3,,49
36,"2025-02-27 00:00:00",22.8,33.7,-1.8,,50
37,"2025-02-27 00:00:00",22.0,32.4,-2.0,,51
38,"2025-02-27 00:00:00",25.4,37.4,0.3,,49
39,"2025-02-27 00:00:00",21.9,32.4,-2.2,,49
40,"2025-02-27 00:00:00",21.9,30.3,-0.2,,53
41,"2025-02-27 00:00:00",26.6,40.4,0.5,,49
42,"2025-02-27 00:00:00",34.3,52.3,-0.1,,51
43,"2025-02-27 00:00:00",9.8,11.3,-1.9,,50
44,"2025-02-27 00:00:00",22.3,32.0,-1.9,,50
45,"2025-02-27 00:00:00",47.7,69.2,-2.5,,53
46,"2025-02-27 00:00:00",29.4,41.2,0.1,,49
47,"2025-02-27 00:00:00",23.2,32.6,0.7,,44
48,"2025-02-27 00:00:00",39.4,59.9,-0.7,,53
49,"2025-02-27 00:00:00",28.7,38.2,-1.2,,48
50,"2025-02-27 00:00:00",22.6,32.6,-1.0,,50
51,"2025-02-27 00:00:00",23.9,37.0,-2.0,,52
52,"2025-02-27 00:00:00",10.8,12.3,-1.8,,49
53,"2025-02-27 00:00:00",18.6,29.4,-2.4,,56
55,"2025-02-27 00:00:00",20.1,28.4,-2.4,,52
56,"2025-02-27 00:00:00",24.7,34.8,-0.1,,51
58,"2025-02-27 00:00:00",18.9,27.2,-2.6,,51
59,"2025-02-27 00:00:00",24.8,36.9,-0.7,,51
61,"2025-02-27 00:00:00",23.2,34.8,0.0,,51
62,"2025-02-27 00:00:00",27.1,40.2,1.1,,47
64,"2025-02-27 00:00:00",30.7,46.2,-0.1,,50
65,"2025-02-27 00:00:00",16.0,22.5,-2.1,,52
66,"2025-02-27 00:00:00",26.7,38.4,-0.7,,49
67,"2025-02-27 00:00:00",24.3,36.1,-1.3,,49
68,"2025-02-27 00:00:00",24.6,36.7,-0.6,,52
70,"2025-02-27 00:00:00",26.6,37.5,0.5,,50
71,"2025-02-27 00:00:00",19.9,29.6,-2.0,,52
72,"2025-02-27 00:00:00",22.6,32.2,-0.1,,49
73,"2025-02-27 00:00:00",23.6,34.8,0.6,,48
74,"2025-02-27 00:00:00",20.8,29.9,-0.1,,47
75,"2025-02-27 00:00:00",17.7,25.4,-1.3,,50
76,"2025-02-27 00:00:00",7.9,9.2,-2.9,,55
77,"2025-02-27 00:00:00",19.3,26.1,-2.4,,48
78,"2025-02-27 00:00:00",22.8,33.9,-0.1,,49
79,"2025-02-27 00:00:00",21.3,29.8,-1.1,,49
80,"2025-02-27 00:00:00",27.1,41.3,-0.5,,51
81,"2025-02-27 00:00:00",19.4,27.7,-1.2,,49
82,"2025-02-27 00:00:00",22.1,31.0,-0.6,,50
83,"2025-02-27 00:00:00",24.6,36.6,-0.8,,50
84,"2025-02-27 00:00:00",21.8,31.2,-0.7,,49
85,"2025-02-27 00:00:00",19.4,27.6,-1.5,,50
86,"2025-02-27 00:00:00",19.7,29.7,-1.8,,48
87,"2025-02-27 00:00:00",22.9,32.8,-1.2,,47
88,"2025-02-27 00:00:00",21.1,31.9,-1.9,,49
89,"2025-02-27 00:00:00",18.7,27.2,-3.0,,53
90,"2025-02-27 00:00:00",24.7,38.2,-1.7,,52
91,"2025-02-27 00:00:00",34.2,49.0,-1.4,,50
92,"2025-02-27 00:00:00",22.0,33.4,-2.0,,53
93,"2025-02-27 00:00:00",24.1,34.4,-2.2,,53
94,"2025-02-27 00:00:00",21.3,31.7,-2.5,,52
95,"2025-02-27 00:00:00",22.0,31.3,-2.6,,49
96,"2025-02-27 00:00:00",13.0,16.3,,,
98,"2025-02-27 00:00:00",8.5,9.5,-0.1,88162,35
100,"2025-02-27 00:00:00",17.8,23.6,-2.9,,52
101,"2025-02-27 00:00:00",9.3,9.2,-5.7,82754,51
103,"2025-02-27 00:00:00",22.3,29.9,-0.5,,46
105,"2025-02-27 00:00:00",39.8,58.7,-0.1,,48
106,"2025-02-27 00:00:00",20.9,19.0,-1.5,67447,50
107,"2025-02-27 00:00:00",18.4,22.1,2.1,90802,40
108,"2025-02-27 00:00:00",8.7,6.8,,,
109,"2025-02-27 00:00:00",9.5,11.5,1.2,88266,33
110,"2025-02-27 00:00:00",9.8,7.7,-3.8,65305,51
111,"2025-02-27 00:00:00",16.6,15.5,-6.8,63505,63
112,"2025-02-27 00:00:00",8.3,5.9,-1.7,67923,44
113,"2025-02-27 00:00:00",11.9,8.5,-5.3,66089,62
114,"2025-02-27 00:00:00",24.3,30.7,-4.7,66024,51
115,"2025-02-27 00:00:00",31.9,48.1,-1.2,70286,55
116,"2025-02-27 00:00:00",13.3,13.1,-2.4,67059,44
117,"2025-02-27 00:00:00",5.0,5.1,-6.4,64360,52
118,"2025-02-27 00:00:00",13.0,13.7,0.3,70916,52
119,"2025-02-27 00:00:00",4.9,3.4,-6.9,63651,66
120,"2025-02-27 00:00:00",7449.3,7449.3,-0.5,72036,71
121,"2025-02-27 00:00:00",34.5,52.4,-1.2,69855,64
123,"2025-02-27 00:00:00",14.8,18.2,-7.4,63580,60
124,"2025-02-27 00:00:00",9.1,5.6,-7.0,60593,61
125,"2025-02-27 00:00:00",36.0,46.6,-4.6,62110,55
126,"2025-02-27 00:00:00",12.8,8.9,-5.3,63974,52
127,"2025-02-27 00:00:00",16.7,22.4,3.0,90515,32
128,"2025-02-27 00:00:00",9.5,9.2,6.0,87725,25
129,"2025-02-27 00:00:00",26.9,38.3,-0.3,,48
130,"2025-02-27 00:00:00",25.3,35.8,0.3,,47
131,"2025-02-27 00:00:00",8.8,10.8,4.5,90779,28
132,"2025-02-27 00:00:00",13.7,13.6,3.6,90300,29
133,"2025-02-27 00:00:00",19.6,28.7,0.0,,51
134,"2025-02-27 00:00:00",23.9,33.4,0.4,,48
135,"2025-02-27 00:00:00",23.3,33.7,-0.3,,50
136,"2025-02-27 00:00:00",9.8,11.7,6.1,90316,24
137,"2025-02-27 00:00:00",8.0,7.5,2.3,86589,32
138,"2025-02-27 00:00:00",8.9,9.6,-1.2,84090,37
140,"2025-02-27 00:00:00",23.1,,,,
141,"2025-02-27 00:00:00",12.3,,,,
142,"2025-02-27 00:00:00",20.5,,,,
143,"2025-02-27 00:00:00",16.7,,,,
144,"2025-02-27 00:00:00",16.7,,,,
146,"2025-02-27 00:00:00",10.9,,,,
147,"2025-02-27 00:00:00",17.2,,,,
148,"2025-02-27 00:00:00",25.9,37.6,-0.1,,47
149,"2025-02-27 00:00:00",2.6,,,,
150,"2025-02-27 00:00:00",8.1,,,,
157,"2025-02-27 00:00:00",5.2,5.6,,,
163,"2025-02-27 00:00:00",10.2,,,,
164,"2025-02-27 00:00:00",8.7,8.1,3.8,85604,31
165,"2025-02-27 00:00:00",4.5,4.3,-2.7,86230,40
166,"2025-02-27 00:00:00",24.6,33.2,0.8,,44
167,"2025-02-27 00:00:00",3.5,2.9,,,
168,"2025-02-27 00:00:00",10.1,10.9,,,
169,"2025-02-27 00:00:00",23.4,31.2,-1.5,,41
1,"2025-02-26 00:00:00",6.9,8.2,-0.3,86203,35
2,"2025-02-26 00:00:00",12.6,10.9,1.9,90381,34
3,"2025-02-26 00:00:00",8.8,11.9,-0.1,88641,41
4,"2025-02-26 00:00:00",10.4,10.9,4.4,89083,29
5,"2025-02-26 00:00:00",11.7,13.7,3.5,91242,32
6,"2025-02-26 00:00:00",6.9,7.7,-2.4,84212,42
7,"2025-02-26 00:00:00",9.5,10.2,0.6,88255,32
9,"2025-02-26 00:00:00",9.7,11.4,-1.9,88013,42
10,"2025-02-26 00:00:00",10.6,11.3,3.3,89249,43
11,"2025-02-26 00:00:00",12.0,12.3,,,
12,"2025-02-26 00:00:00",9.7,10.9,2.7,89706,36
13,"2025-02-26 00:00:00",7.0,7.2,-3.0,84489,47
14,"2025-02-26 00:00:00",11.9,10.5,0.1,88899,42
15,"2025-02-26 00:00:00",11.1,9.4,-4.6,85809,54
16,"2025-02-26 00:00:00",16.3,17.5,-2.0,86275,46
17,"2025-02-26 00:00:00",13.1,17.1,3.6,90059,32
19,"2025-02-26 00:00:00",10.3,10.0,0.3,87907,36
20,"2025-02-26 00:00:00",11.7,11.3,-6.0,84177,51
21,"2025-02-26 00:00:00",10.8,11.4,4.0,90041,33
25,"2025-02-26 00:00:00",22.1,34.8,3.3,89662,31
26,"2025-02-26 00:00:00",18.9,27.9,1.2,88011,34
27,"2025-02-26 00:00:00",25.3,42.7,1.7,89728,38
28,"2025-02-26 00:00:00",18.6,27.7,-4.0,,54
29,"2025-02-26 00:00:00",18.5,26.3,-3.2,,53
30,"2025-02-26 00:00:00",21.2,30.2,-1.2,,51
31,"2025-02-26 00:00:00",20.8,29.8,-3.5,,55
32,"2025-02-26 00:00:00",26.7,41.5,-0.3,,52
33,"2025-02-26 00:00:00",18.2,24.4,-1.3,,49
34,"2025-02-26 00:00:00",18.2,23.8,-0.9,,49
35,"2025-02-26 00:00:00",22.7,33.1,-0.5,,51
36,"2025-02-26 00:00:00",21.3,31.1,-2.3,,53
37,"2025-02-26 00:00:00",19.9,29.1,-2.8,,54
38,"2025-02-26 00:00:00",21.9,31.6,-0.9,,51
39,"2025-02-26 00:00:00",27.0,42.3,-3.2,,53
40,"2025-02-26 00:00:00",26.1,36.5,-1.5,,55
41,"2025-02-26 00:00:00",22.5,33.0,-0.1,,51
42,"2025-02-26 00:00:00",35.6,57.5,-0.6,,53
43,"2025-02-26 00:00:00",10.2,12.3,-3.6,,54
44,"2025-02-26 00:00:00",21.9,31.8,-2.9,,54
45,"2025-02-26 00:00:00",27.8,39.5,-3.0,,56
46,"2025-02-26 00:00:00",30.5,41.0,-1.0,,51
47,"2025-02-26 00:00:00",20.3,27.8,-0.6,,47
48,"2025-02-26 00:00:00",27.2,40.2,-1.8,,54
49,"2025-02-26 00:00:00",20.0,27.1,-2.5,,51
50,"2025-02-26 00:00:00",20.4,28.7,-2.1,,52
51,"2025-02-26 00:00:00",21.9,33.8,-2.8,,55
52,"2025-02-26 00:00:00",11.6,14.5,-2.4,,53
53,"2025-02-26 00:00:00",18.6,29.5,-3.2,,59
55,"2025-02-26 00:00:00",18.2,25.9,-3.4,,55
56,"2025-02-26 00:00:00",22.6,30.7,-0.9,,53
58,"2025-02-26 00:00:00",17.8,25.0,-3.8,,54
59,"2025-02-26 00:00:00",20.3,29.0,-1.6,,53
61,"2025-02-26 00:00:00",19.0,27.0,-0.9,,53
62,"2025-02-26 00:00:00",24.9,36.1,0.1,,49
64,"2025-02-26 00:00:00",21.1,29.9,-1.0,,51
65,"2025-02-26 00:00:00",15.0,20.9,-3.1,,55
66,"2025-02-26 00:00:00",21.7,31.6,-1.4,,53
67,"2025-02-26 00:00:00",23.4,34.5,-2.3,,53
68,"2025-02-26 00:00:00",21.6,31.6,-1.5,,55
70,"2025-02-26 00:00:00",24.2,34.5,-0.8,,52
71,"2025-02-26 00:00:00",18.9,27.5,-2.4,,54
72,"2025-02-26 00:00:00",19.2,25.8,-1.2,,50
73,"2025-02-26 00:00:00",20.6,28.7,-0.3,,50
74,"2025-02-26 00:00:00",19.7,27.3,-1.0,,49
75,"2025-02-26 00:00:00",23.5,29.7,-2.4,,52
76,"2025-02-26 00:00:00",7.8,9.3,-4.6,,58
77,"2025-02-26 00:00:00",18.6,25.5,-3.0,,51
78,"2025-02-26 00:00:00",18.2,26.2,-1.4,,53
79,"2025-02-26 00:00:00",22.7,31.1,-2.0,,51
80,"2025-02-26 00:00:00",22.5,32.7,-1.5,,52
81,"2025-02-26 00:00:00",17.0,23.4,-2.1,,52
82,"2025-02-26 00:00:00",21.0,29.6,-1.6,,52
83,"2025-02-26 00:00:00",24.0,34.0,-2.0,,52
84,"2025-02-26 00:00:00",20.2,28.3,-1.9,,51
85,"2025-02-26 00:00:00",18.1,25.5,-2.7,,53
86,"2025-02-26 00:00:00",17.6,25.7,-2.7,,51
87,"2025-02-26 00:00:00",18.2,24.5,-2.1,,50
88,"2025-02-26 00:00:00",17.6,24.7,-2.5,,52
89,"2025-02-26 00:00:00",20.7,29.7,-3.4,,56
90,"2025-02-26 00:00:00",22.6,35.0,-2.5,,55
91,"2025-02-26 00:00:00",19.7,28.5,-2.2,,53
92,"2025-02-26 00:00:00",20.8,32.1,-2.8,,56
93,"2025-02-26 00:00:00",19.4,28.1,-3.7,,57
94,"2025-02-26 00:00:00",19.4,28.8,-4.2,,56
95,"2025-02-26 00:00:00",24.3,35.5,-3.6,,54
96,"2025-02-26 00:00:00",10.2,12.4,,,
98,"2025-02-26 00:00:00",7.6,8.4,-0.7,87928,38
100,"2025-02-26 00:00:00",17.5,23.7,-3.8,,54
101,"2025-02-26 00:00:00",10.5,10.2,-7.2,82465,57
103,"2025-02-26 00:00:00",18.2,23.1,-1.3,,48
105,"2025-02-26 00:00:00",34.3,50.9,-1.0,,49
106,"2025-02-26 00:00:00",16.9,12.0,-2.4,67276,53
107,"2025-02-26 00:00:00",15.5,16.7,2.1,90568,42
108,"2025-02-26 00:00:00",9.3,7.5,-3.6,83739,37
109,"2025-02-26 00:00:00",8.4,9.9,-0.5,88033,37
110,"2025-02-26 00:00:00",8.8,6.1,-5.2,65135,56
111,"2025-02-26 00:00:00",8.1,6.9,-7.4,63253,62
112,"2025-02-26 00:00:00",4.1,2.9,-1.7,67681,40
113,"2025-02-26 00:00:00",7.2,4.7,-5.4,65913,69
114,"2025-02-26 00:00:00",15.4,26.2,-4.9,65779,52
115,"2025-02-26 00:00:00",34.0,60.3,-2.1,70010,62
116,"2025-02-26 00:00:00",8.0,7.1,-2.6,66801,44
117,"2025-02-26 00:00:00",2.6,2.1,-6.7,64083,54
118,"2025-02-26 00:00:00",5.8,6.0,1.4,70606,40
119,"2025-02-26 00:00:00",1.6,0.8,-7.4,63373,66
120,"2025-02-26 00:00:00",7476.4,7476.4,0.1,71760,59
121,"2025-02-26 00:00:00",19.5,22.9,-0.9,69599,53
123,"2025-02-26 00:00:00",8.6,8.2,-7.3,63327,61
124,"2025-02-26 00:00:00",7.9,5.3,-8.6,60393,67
125,"2025-02-26 00:00:00",38.6,52.9,-6.4,61838,57
126,"2025-02-26 00:00:00",12.2,9.3,-5.2,63698,53
127,"2025-02-26 00:00:00",13.6,16.8,2.2,90264,32
128,"2025-02-26 00:00:00",9.7,9.2,5.2,87489,26
129,"2025-02-26 00:00:00",20.2,26.7,-0.9,,49
130,"2025-02-26 00:00:00",19.6,25.7,-0.7,,47
131,"2025-02-26 00:00:00",9.2,10.7,1.1,90515,38
132,"2025-02-26 00:00:00",12.3,12.1,3.5,90074,29
133,"2025-02-26 00:00:00",15.7,21.7,-1.0,,52
134,"2025-02-26 00:00:00",19.3,25.2,-0.9,,49
135,"2025-02-26 00:00:00",19.3,25.6,-1.2,,50
136,"2025-02-26 00:00:00",9.7,11.5,6.0,90055,26
137,"2025-02-26 00:00:00",7.9,7.7,1.2,86352,34
138,"2025-02-26 00:00:00",6.9,8.1,-2.3,83756,38
140,"2025-02-26 00:00:00",19.2,,,,
141,"2025-02-26 00:00:00",12.0,,,,
142,"2025-02-26 00:00:00",17.3,,,,
143,"2025-02-26 00:00:00",15.6,,,,
144,"2025-02-26 00:00:00",16.5,,,,
146,"2025-02-26 00:00:00",8.2,,,,
147,"2025-02-26 00:00:00",15.7,,,,
148,"2025-02-26 00:00:00",22.9,31.9,-0.7,,48
149,"2025-02-26 00:00:00",3.9,,,,
150,"2025-02-26 00:00:00",8.0,,,,
157,"2025-02-26 00:00:00",5.2,6.1,,,
163,"2025-02-26 00:00:00",8.7,,,,
164,"2025-02-26 00:00:00",9.2,9.3,1.5,85350,35
165,"2025-02-26 00:00:00",3.9,3.9,-2.1,85893,36
166,"2025-02-26 00:00:00",22.8,30.1,0.2,,46
167,"2025-02-26 00:00:00",4.2,4.2,-3.6,83738,37
168,"2025-02-26 00:00:00",8.4,8.7,-3.6,83738,37
169,"2025-02-26 00:00:00",30.7,43.8,-1.8,,44
1,"2025-02-25 00:00:00",4.8,5.7,-2.3,86303,33
2,"2025-02-25 00:00:00",8.3,8.2,-0.6,90533,33
3,"2025-02-25 00:00:00",5.0,7.9,-2.5,88775,38
4,"2025-02-25 00:00:00",7.1,8.4,0.9,89214,29
5,"2025-02-25 00:00:00",8.9,11.3,1.2,91405,31
6,"2025-02-25 00:00:00",5.1,5.5,-3.3,84279,39
7,"2025-02-25 00:00:00",6.2,7.6,-2.5,88373,32
9,"2025-02-25 00:00:00",7.9,11.6,-3.9,88143,40
10,"2025-02-25 00:00:00",7.7,9.7,-0.1,89390,42
11,"2025-02-25 00:00:00",9.0,9.9,,,
12,"2025-02-25 00:00:00",6.5,8.8,-0.2,89849,33
13,"2025-02-25 00:00:00",6.9,7.4,-4.4,84554,43
14,"2025-02-25 00:00:00",7.7,7.0,-2.0,89033,40
15,"2025-02-25 00:00:00",6.3,6.2,-4.7,84861,42
16,"2025-02-25 00:00:00",12.8,15.1,-3.6,86312,42
17,"2025-02-25 00:00:00",8.5,12.1,0.6,90208,32
19,"2025-02-25 00:00:00",6.3,6.6,-1.7,88024,34
20,"2025-02-25 00:00:00",8.5,7.3,-8.1,84244,49
21,"2025-02-25 00:00:00",8.5,9.8,2.0,90188,30
25,"2025-02-25 00:00:00",16.6,28.2,0.5,89802,30
26,"2025-02-25 00:00:00",9.7,16.8,-2.6,88141,34
27,"2025-02-25 00:00:00",13.1,23.8,0.5,89863,34
28,"2025-02-25 00:00:00",12.0,16.1,-6.2,,52
29,"2025-02-25 00:00:00",10.6,13.3,-5.8,,52
30,"2025-02-25 00:00:00",15.1,20.0,-3.6,,49
31,"2025-02-25 00:00:00",13.5,17.7,-5.7,,53
32,"2025-02-25 00:00:00",27.9,45.2,-3.1,,53
33,"2025-02-25 00:00:00",12.0,15.2,-3.9,,48
34,"2025-02-25 00:00:00",11.9,14.0,-3.8,,48
35,"2025-02-25 00:00:00",15.5,21.5,-3.1,,50
36,"2025-02-25 00:00:00",14.9,19.9,-4.9,,51
37,"2025-02-25 00:00:00",14.0,18.4,-5.0,,52
38,"2025-02-25 00:00:00",16.9,23.7,-3.4,,51
39,"2025-02-25 00:00:00",13.0,16.3,-5.3,,52
40,"2025-02-25 00:00:00",19.4,26.6,-3.3,,53
41,"2025-02-25 00:00:00",16.2,22.3,-2.8,,51
42,"2025-02-25 00:00:00",28.8,43.0,-2.8,,50
43,"2025-02-25 00:00:00",6.0,5.2,-5.9,,53
44,"2025-02-25 00:00:00",14.5,19.3,-5.3,,52
45,"2025-02-25 00:00:00",30.6,49.4,-5.2,,55
46,"2025-02-25 00:00:00",22.0,30.2,-3.3,,51
47,"2025-02-25 00:00:00",13.8,17.9,-3.2,,45
48,"2025-02-25 00:00:00",30.1,46.0,-3.9,,51
49,"2025-02-25 00:00:00",13.5,17.3,-5.1,,51
50,"2025-02-25 00:00:00",14.4,18.9,-4.5,,52
51,"2025-02-25 00:00:00",14.3,19.8,-5.0,,52
52,"2025-02-25 00:00:00",5.6,4.3,-6.2,,52
53,"2025-02-25 00:00:00",11.7,16.9,-5.5,,58
55,"2025-02-25 00:00:00",11.9,15.3,-5.8,,54
56,"2025-02-25 00:00:00",16.2,20.3,-3.2,,50
58,"2025-02-25 00:00:00",11.6,14.5,-6.0,,53
59,"2025-02-25 00:00:00",15.7,21.0,-3.9,,51
61,"2025-02-25 00:00:00",12.8,16.6,-3.4,,52
62,"2025-02-25 00:00:00",20.8,30.1,-2.6,,49
64,"2025-02-25 00:00:00",17.3,24.1,-3.5,,51
65,"2025-02-25 00:00:00",9.9,12.0,-5.2,,53
66,"2025-02-25 00:00:00",18.2,24.3,-3.9,,50
67,"2025-02-25 00:00:00",19.5,27.3,-5.0,,52
68,"2025-02-25 00:00:00",17.5,24.7,-3.4,,54
70,"2025-02-25 00:00:00",18.4,24.6,-3.0,,50
71,"2025-02-25 00:00:00",13.9,19.5,-5.3,,55
72,"2025-02-25 00:00:00",13.9,17.2,-3.4,,48
73,"2025-02-25 00:00:00",14.4,18.5,-2.9,,48
74,"2025-02-25 00:00:00",12.7,16.5,-3.5,,49
75,"2025-02-25 00:00:00",14.8,18.3,-4.8,,51
76,"2025-02-25 00:00:00",6.4,6.6,-6.9,,57
77,"2025-02-25 00:00:00",15.2,19.7,-5.5,,51
78,"2025-02-25 00:00:00",13.6,18.0,-3.7,,49
79,"2025-02-25 00:00:00",20.4,26.2,-4.2,,50
80,"2025-02-25 00:00:00",17.4,23.9,-4.0,,51
81,"2025-02-25 00:00:00",12.0,14.9,-4.5,,50
82,"2025-02-25 00:00:00",33.5,49.7,-3.6,,51
83,"2025-02-25 00:00:00",25.3,35.8,-4.3,,51
84,"2025-02-25 00:00:00",13.1,16.9,-4.5,,51
85,"2025-02-25 00:00:00",11.4,14.6,-5.0,,52
86,"2025-02-25 00:00:00",11.4,15.0,-5.2,,50
87,"2025-02-25 00:00:00",16.0,20.8,-4.5,,48
88,"2025-02-25 00:00:00",11.2,13.8,-5.1,,50
89,"2025-02-25 00:00:00",13.8,18.4,-5.6,,54
90,"2025-02-25 00:00:00",13.9,19.4,-4.9,,52
91,"2025-02-25 00:00:00",16.2,20.4,-4.7,,50
92,"2025-02-25 00:00:00",12.9,17.3,-5.0,,53
93,"2025-02-25 00:00:00",17.6,25.3,-6.0,,57
94,"2025-02-25 00:00:00",12.2,16.3,-6.3,,54
95,"2025-02-25 00:00:00",13.9,18.3,-5.8,,52
96,"2025-02-25 00:00:00",7.1,9.7,,,
98,"2025-02-25 00:00:00",4.6,5.9,-2.4,88048,35
100,"2025-02-25 00:00:00",15.0,19.0,-6.0,,53
101,"2025-02-25 00:00:00",5.9,6.2,-6.8,83157,46
103,"2025-02-25 00:00:00",13.1,15.6,-3.9,,48
105,"2025-02-25 00:00:00",22.9,31.8,-3.4,,47
106,"2025-02-25 00:00:00",4.8,2.4,-4.7,67395,48
107,"2025-02-25 00:00:00",12.9,14.4,-0.7,90716,43
108,"2025-02-25 00:00:00",5.9,6.6,-3.6,83824,35
109,"2025-02-25 00:00:00",5.6,7.5,-3.0,88154,35
110,"2025-02-25 00:00:00",1.5,1.4,-7.4,65203,55
111,"2025-02-25 00:00:00",5.7,4.1,-9.2,63294,60
112,"2025-02-25 00:00:00",1.0,0.6,-3.1,67682,42
113,"2025-02-25 00:00:00",2.2,1.2,-7.8,66000,66
114,"2025-02-25 00:00:00",9.4,10.5,-5.9,65776,47
115,"2025-02-25 00:00:00",28.9,45.0,-2.4,69984,52
116,"2025-02-25 00:00:00",4.4,2.9,-4.1,66826,45
117,"2025-02-25 00:00:00",0.8,0.6,-7.8,64071,53
118,"2025-02-25 00:00:00",4.5,3.9,0.0,70634,38
119,"2025-02-25 00:00:00",1.6,1.2,-9.3,63415,62
120,"2025-02-25 00:00:00",7484.4,7484.4,0.9,71725,34
121,"2025-02-25 00:00:00",12.6,12.0,-1.8,69640,40
123,"2025-02-25 00:00:00",7.2,8.1,-9.4,63365,59
124,"2025-02-25 00:00:00",4.1,2.1,-11.0,60410,66
125,"2025-02-25 00:00:00",46.4,72.3,-8.4,61868,55
126,"2025-02-25 00:00:00",7.6,5.2,-8.0,63767,53
127,"2025-02-25 00:00:00",8.8,11.7,-0.7,90420,32
128,"2025-02-25 00:00:00",5.2,5.5,1.1,87606,27
129,"2025-02-25 00:00:00",20.6,27.5,-3.6,,50
130,"2025-02-25 00:00:00",18.3,23.6,-3.3,,48
131,"2025-02-25 00:00:00",7.9,12.2,-1.2,90577,44
132,"2025-02-25 00:00:00",8.8,8.9,1.7,90210,28
133,"2025-02-25 00:00:00",12.4,15.4,-3.5,,51
134,"2025-02-25 00:00:00",13.0,15.2,-3.5,,48
135,"2025-02-25 00:00:00",13.6,16.5,-3.4,,49
136,"2025-02-25 00:00:00",6.3,8.7,3.9,90171,26
137,"2025-02-25 00:00:00",5.1,5.2,-1.8,86457,34
138,"2025-02-25 00:00:00",5.9,6.7,-3.6,83824,35
140,"2025-02-25 00:00:00",12.0,,,,
141,"2025-02-25 00:00:00",8.0,,,,
142,"2025-02-25 00:00:00",15.3,,,,
143,"2025-02-25 00:00:00",11.7,,,,
144,"2025-02-25 00:00:00",13.4,,,,
146,"2025-02-25 00:00:00",6.1,,,,
147,"2025-02-25 00:00:00",11.6,,,,
148,"2025-02-25 00:00:00",16.4,21.6,-3.1,,47
149,"2025-02-25 00:00:00",2.3,,,,
150,"2025-02-25 00:00:00",4.9,,,,
157,"2025-02-25 00:00:00",3.4,4.4,,,
163,"2025-02-25 00:00:00",4.9,,,,
164,"2025-02-25 00:00:00",6.0,6.7,-3.6,83858,36
165,"2025-02-25 00:00:00",3.3,3.5,-2.6,85938,35
166,"2025-02-25 00:00:00",16.6,20.0,-2.5,,45
167,"2025-02-25 00:00:00",5.8,6.6,-3.6,83824,35
168,"2025-02-25 00:00:00",5.8,6.6,-3.6,83824,35
1,"2025-02-24 00:00:00",5.5,6.1,-4.0,86253,34
2,"2025-02-24 00:00:00",11.1,10.7,-0.9,90493,34
3,"2025-02-24 00:00:00",5.6,8.1,-4.1,88731,39
4,"2025-02-24 00:00:00",9.3,10.4,1.3,89161,29
5,"2025-02-24 00:00:00",9.8,12.2,-0.6,91374,34
6,"2025-02-24 00:00:00",4.0,4.4,-4.6,84338,38
7,"2025-02-24 00:00:00",8.1,9.1,-1.6,88315,30
9,"2025-02-24 00:00:00",8.4,10.6,-5.3,88102,42
10,"2025-02-24 00:00:00",8.9,10.0,0.3,89336,40
11,"2025-02-24 00:00:00",12.4,13.2,,,
12,"2025-02-24 00:00:00",7.6,8.9,-0.6,89803,36
13,"2025-02-24 00:00:00",4.9,4.9,-3.0,84608,37
14,"2025-02-24 00:00:00",10.2,9.5,-3.4,88988,42
15,"2025-02-24 00:00:00",7.1,6.9,-6.4,84918,42
16,"2025-02-24 00:00:00",9.6,10.8,-4.9,86425,42
